LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH471-AMI375-20250919S2,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919S1,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908SE,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908SD,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908PL,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_RuPhos Pd G3, 0.2_RuPhos, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919P6,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_SPhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919L1,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_SPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919P7,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_SPhos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908D1,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908PB,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908L8,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919P2,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Xphos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919L2,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Xphos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250919P3,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908PJ,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908PK,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908LA,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH471-AMI375-20250908PD,ARH471_AMI375,Br[c:1]1[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12.[CH3:10][c:11]1[c:12]([NH2:13])[c:14](=[O:15])[n:16](-[c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[n:23]1[CH3:24]>>[c:1]1([NH:13][c:12]2[c:11]([CH3:10])[n:23]([CH3:24])[n:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:14]2=[O:15])[cH:2][n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][n:9]12,"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918P1,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918L3,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918L6,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918P5,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918L5,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH614-AMI594-20250918F1,ARH614_AMI594,Br[c:14]1[cH:13][cH:12][n:11]([Si:4]([CH:2]([CH3:1])[CH3:3])([CH:5]([CH3:6])[CH3:7])[CH:8]([CH3:9])[CH3:10])[cH:15]1.[cH:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[nH:22][c:23]1[cH:24][cH:25][c:26]3[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]3[c:35]21>>[CH3:1][CH:2]([CH3:3])[Si:4]([CH:5]([CH3:6])[CH3:7])([CH:8]([CH3:9])[CH3:10])[n:11]1[cH:12][cH:13][c:14](-[n:22]2[c:20]3[c:19]([cH:18][cH:17][cH:16][cH:21]3)[c:35]3[c:23]2[cH:24][cH:25][c:26]2[c:27]4[cH:28][cH:29][cH:30][cH:31][c:32]4[s:33][c:34]23)[cH:15]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
