LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH008-AMI204-20250926P5,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926L5,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926F1,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
XLS001AI-ARH008-AMI204-20250926P4,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926F2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1CCOC1,50
XLS001AI-ARH008-AMI204-20251016D2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_BrettPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PC,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_BrettPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016L9,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_BrettPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P8,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_DavePhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926P9,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_DavePhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926L4,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_DavePhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926PA,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_DavePhos Pd G4, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PE,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_EPhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PF,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_EPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,1,CC(C)Oc1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016LB,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_EPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016PG,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_EPhos Pd G4, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S4,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_BippyPhos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].CC(C)(C)P(c1ccnn1-c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S3,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_BippyPhos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].CC(C)(C)P(c1ccnn1-c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S6,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_DPEphos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S5,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_DPEphos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016SA,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_JohnPhos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016S9,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_JohnPhos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S8,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_Me4tBuxphos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].Cc1c(C)c(C)c(P(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S7,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_Me4tBuxphos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].Cc1c(C)c(C)c(P(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016SC,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_XantPhos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20251016SB,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_XantPhos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S2,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH008-AMI204-20250926S1,ARH008_AMI204,Br[c:6]1[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:9][c:7]1[CH3:8].[CH3:10][CH2:11][O:12][C:13](=[O:14])[c:15]1[cH:16][s:17][c:18]([NH2:19])[n:20]1>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([NH:19][c:18]2[s:17][cH:16][c:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[n:20]2)[c:7]([CH3:8])[cH:9]1,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,CC(C)(C)[O-].[Na+],C1COCCO1,80
